user_id,item_id,behavior_type,user_geohash,item_category,time
104221274,299226247,1,,7103,2014-12-10 23
116730636,197514670,1,,3687,2014-12-01 19
103898055,51924702,1,94j79k0,9807,2014-12-06 23
100509623,251085832,1,,11241,2014-12-11 10
116678892,26041691,1,96ctj2w,11470,2014-12-05 23
103891828,98292282,4,95fppbu,12067,2014-12-12 10
103582986,328025926,3,99ch7vd,3662,2014-12-09 16
106557109,315349397,1,,11623,2014-11-30 12
107874169,349364669,1,,3431,2014-12-06 08
104221274,220670141,1,,5027,2014-12-02 21
116730636,137571523,2,,3687,2014-11-26 10
103898055,339380043,1,94jrmeu,2667,2014-12-08 17
100509623,308435187,3,,3064,2014-12-12 00
116678892,349457839,1,96ctj6b,13334,2014-12-09 22
103891828,296060756,1,,12067,2014-12-11 08
103582986,142689985,1,,4370,2014-11-19 06
106557109,34528275,1,99b5gkk,10344,2014-12-05 19
107874169,318829379,1,,2947,2014-12-15 22
104221274,243863488,1,,7103,2014-12-08 08
116730636,228572499,1,,3687,2014-11-26 09
103898055,17746045,1,94j79ig,2667,2014-12-03 22
100509623,270008666,4,,11241,2014-12-12 01
116678892,26041691,1,96ctj03,11470,2014-12-05 23
103891828,329330903,1,95dos5e,2825,2014-12-12 17
103582986,236295507,1,99ch7uj,6512,2014-11-22 14
106557109,402377357,1,,6344,2014-11-22 12
107874169,391522931,1,,292,2014-12-04 12
104221274,365405107,1,,5027,2014-11-29 22
116730636,197514670,1,,3687,2014-12-01 19
103898055,67480017,1,94j79h2,2667,2014-12-03 22
100509623,354217891,1,,3064,2014-11-26 13
116678892,173784237,1,96ctjqq,6054,2014-12-15 22
103891828,367066075,4,95dos7v,6513,2014-12-12 17
103582986,140324461,1,99ch7ur,3662,2014-12-12 21
106557109,95375239,1,,10344,2014-11-28 20
107874169,170423625,3,,11623,2014-12-08 22
104221274,41588795,1,,5204,2014-11-25 10
116730636,137571523,1,,3687,2014-12-01 19
103898055,142599217,1,94jrmld,11184,2014-12-18 16
100509623,365106116,1,,3064,2014-11-19 10
116678892,365055895,1,96ctjw2,13334,2014-12-05 20
103891828,333287843,1,,2825,2014-12-06 17
103582986,92303036,1,,3662,2014-12-08 17
106557109,27033204,1,,11623,2014-11-29 23
107874169,266098044,1,,2901,2014-11-23 00
104221274,170338856,1,,5027,2014-12-05 19
116730636,297736611,1,,5689,2014-11-29 11
103898055,142599217,1,94jrma4,11184,2014-12-18 16
100509623,315972687,1,,11241,2014-11-21 14
116678892,261926025,1,96ctjrj,6054,2014-12-15 22
103891828,225097711,1,,9412,2014-11-24 12
103582986,298661305,1,,3662,2014-12-03 13
106557109,220411377,1,,11623,2014-11-29 23
107874169,23248758,1,,2322,2014-12-11 22
104221274,170338856,1,,5027,2014-12-06 09
116730636,304649637,1,,4640,2014-12-18 10
11087331,74686064,1,95a6an1,6417,2014-12-10 21
100509623,196311788,1,,11241,2014-11-23 17
116678892,303851289,1,,11470,2014-12-14 22
103891828,76070544,1,,3381,2014-11-28 17
103582986,178120103,1,,3424,2014-12-18 21
106557109,304604981,1,,10344,2014-11-28 20
107874169,265738219,1,,3431,2014-11-18 21
104221274,33140284,1,,5204,2014-12-17 08
116730636,297736611,1,,5689,2014-11-21 13
11087331,316745457,1,95a6anq,9526,2014-12-13 19
100509623,99750272,1,,3064,2014-11-25 14
116678892,20070528,1,,11470,2014-12-14 22
103891828,97769346,1,96sjovh,3381,2014-12-02 23
103582986,51712764,1,,6513,2014-12-09 06
106557109,220411377,1,,11623,2014-11-29 23
107874169,23248758,1,,2322,2014-12-11 22
104221274,170338856,1,,5027,2014-12-06 14
116730636,83547631,1,,4640,2014-12-13 20
11087331,340831900,1,,11339,2014-12-03 22
100509623,327488697,1,,11241,2014-11-23 16
116678892,20070528,1,,11470,2014-12-14 22
103891828,385130619,1,,3381,2014-11-28 18
103582986,312221177,1,99ch73a,12245,2014-12-16 16
106557109,317118298,1,99b5gh3,10344,2014-12-05 19
107874169,23248758,1,,2322,2014-12-11 20
104221274,33140284,1,,5204,2014-12-03 21
116730636,3996829,1,,4640,2014-12-17 13
11087331,346565107,1,95a6aki,292,2014-12-11 22
100509623,331564086,1,,3064,2014-12-09 12
116678892,222097521,1,96ctjha,11470,2014-12-11 22
103891828,307288239,1,95f7572,6513,2014-11-24 16
103582986,51712764,1,,6513,2014-12-09 06
106557109,67810602,1,99b5gkw,2415,2014-11-27 15
107874169,204895352,2,,3431,2014-11-18 21
104221274,95597212,1,,5399,2014-11-29 09
116730636,183667401,1,,4640,2014-12-05 15
11087331,116879805,1,95a6aau,292,2014-12-11 21
100509623,213202507,1,,11241,2014-11-23 17
116678892,19887600,1,96ctj2t,13334,2014-12-09 22
103891828,197903355,1,,6513,2014-12-17 20
103582986,350602879,1,99ch7ts,2679,2014-12-10 19
106557109,218537693,1,99b5gkn,11623,2014-11-30 20
107874169,391522931,1,,292,2014-12-04 13
104221274,394885526,1,,1083,2014-12-18 20
116730636,183667401,1,,4640,2014-12-05 15
11087331,378037063,1,,10242,2014-12-02 23
100509623,137838685,1,,3064,2014-11-25 14
116678892,300143171,1,96ctjns,11470,2014-12-10 22
103891828,97769346,1,96sjma5,3381,2014-12-01 13
103582986,384484001,1,99ch7uk,11279,2014-11-24 19
106557109,70763802,1,,9516,2014-11-22 13
107874169,204895352,1,,3431,2014-11-18 21
104221274,289521268,1,,1083,2014-12-15 22
116730636,304941360,1,,9820,2014-12-05 15
11087331,170891733,1,95a6ahh,11623,2014-12-16 20
100509623,331564086,1,,3064,2014-12-08 12
116678892,305405156,1,96ctjha,11470,2014-12-10 22
103891828,105428441,1,,3381,2014-11-28 17
103582986,154972149,1,99ch7t1,2679,2014-12-10 19
106557109,82771334,1,99b5g7n,2415,2014-11-27 14
107874169,266098044,1,,2901,2014-11-23 00
104221274,96826772,1,,7103,2014-12-02 18
116730636,142266878,1,,4640,2014-12-12 20
11087331,340831900,1,,11339,2014-12-03 22
100509623,263065132,1,,3064,2014-11-23 10
116678892,209460909,1,96ctjh7,13334,2014-12-10 22
103891828,122426878,1,96sjmha,3381,2014-12-01 13
103582986,42820753,1,99ch7tv,11279,2014-11-24 19
106557109,87696319,1,99b5ghg,10344,2014-12-07 22
107874169,363038861,1,,10797,2014-12-15 10
104221274,87560590,1,,1083,2014-12-05 14
116730636,374640874,1,,4640,2014-12-13 20
11087331,41582964,1,95a6an6,9526,2014-12-10 21
100509623,209895116,1,tfvd9it,11241,2014-11-24 12
116678892,230567774,1,96ctj7r,11470,2014-12-10 22
103891828,105720585,1,96skune,3783,2014-12-14 22
103582986,42820753,1,99ch70m,11279,2014-11-24 19
106557109,159324009,1,,9516,2014-11-22 13
107874169,267100295,1,,7670,2014-12-09 20
104221274,134269866,1,,1083,2014-12-14 19
116730636,374640874,1,,4640,2014-12-13 20
11087331,359489421,1,95a6akb,3064,2014-12-16 20
100509623,288866907,1,,11241,2014-11-23 16
116678892,320572091,1,96ctj7i,11470,2014-12-11 22
103891828,85264995,1,96skuc5,3783,2014-12-14 22
103582986,131410706,1,,8413,2014-11-23 08
106557109,206333002,1,99b5ghr,2415,2014-12-05 19
107874169,195247259,1,,4405,2014-12-04 12
104221274,119279821,1,,7753,2014-12-16 21
116730636,274308791,1,,11552,2014-12-15 16
11087331,28884781,1,,9526,2014-12-10 15
100509623,331564086,1,,3064,2014-12-12 00
116678892,320572091,1,96ctj7j,11470,2014-12-10 22
103891828,136101841,1,96skung,3783,2014-12-14 22
103582986,140114000,1,99ch7te,2679,2014-12-10 19
106557109,145716425,1,,10344,2014-12-12 21
107874169,266098044,4,,2901,2014-11-23 00
104221274,110214852,1,,1083,2014-11-25 23
116730636,19495026,1,,10049,2014-11-20 15
11087331,71661185,1,95a6aki,3064,2014-12-10 21
100509623,10915039,1,,3064,2014-12-11 14
116678892,320572091,1,96ctjn1,11470,2014-12-11 22
103891828,76515428,1,96skuct,3783,2014-12-14 22
103582986,120921967,1,,11489,2014-11-19 06
106557109,23163663,1,,9516,2014-11-22 13
107874169,346398603,1,,3431,2014-11-18 12
104221274,286446748,1,,7961,2014-12-07 21
116730636,198183021,1,,10049,2014-11-20 15
11087331,45244222,1,95a6anp,3064,2014-12-11 21
100509623,221741746,1,,3064,2014-12-09 11
116678892,320572091,1,96ctjwv,11470,2014-12-12 19
103891828,105900041,1,95f757t,10533,2014-11-22 14
103582986,120921967,1,,11489,2014-11-19 06
106557109,145716425,1,,10344,2014-12-12 21
107874169,396679523,1,,11552,2014-12-09 23
104221274,398670698,1,,7961,2014-12-07 21
116730636,198183021,1,,10049,2014-11-20 15
11087331,112940003,1,95a6ahk,3064,2014-12-16 20
100509623,279549219,3,,3064,2014-12-09 12
116678892,279516470,1,96ctjrc,11470,2014-12-15 20
103891828,11312027,1,96sjovq,3381,2014-12-02 23
103582986,359702032,1,99ch7tn,5395,2014-12-12 21
106557109,145716425,1,99b5ghb,10344,2014-12-07 22
107874169,336649073,1,,4405,2014-12-13 06
104221274,134269866,1,,1083,2014-12-12 08
116730636,210885779,1,,1863,2014-12-03 08
11087331,376961766,1,95a6ah3,9526,2014-12-10 21
100509623,279683692,1,,11241,2014-11-23 17
116678892,44462678,1,96ctjnp,13334,2014-12-10 22
103891828,198451334,3,,3381,2014-11-28 18
103582986,136875837,1,99ch7t3,10271,2014-11-23 20
106557109,382502511,1,,5653,2014-11-22 19
107874169,283708890,1,,6673,2014-12-04 19
104221274,192444274,1,,12328,2014-11-30 22
116730636,122932925,1,,11623,2014-12-08 12
11087331,169411640,1,95a6ahf,4116,2014-12-15 23
100509623,30614870,1,,3064,2014-11-18 18
116678892,75658076,1,96ctj7c,13334,2014-12-09 22
103891828,338490126,1,,3381,2014-11-28 18
103582986,324198388,1,99ch7u7,1863,2014-12-18 11
106557109,133016105,1,,10344,2014-12-05 16
107874169,336649073,1,,4405,2014-12-13 06
104221274,138398013,1,,1083,2014-12-12 23
116730636,122810641,1,,11623,2014-12-11 11
11087331,9315127,1,95a6aha,9450,2014-12-10 21
100509623,373518969,1,,11241,2014-12-12 01
116678892,150851763,1,96ctj7c,11470,2014-12-10 22
103891828,314484808,1,,10894,2014-12-14 00
103582986,302745903,1,99ch7ui,10271,2014-12-04 23
106557109,239065977,1,99b5ghq,2415,2014-11-27 15
107874169,204895352,1,,3431,2014-12-15 17
104221274,58080127,1,,12328,2014-11-23 18
116730636,186462875,1,,11623,2014-12-06 12
11087331,90231890,1,,10314,2014-12-04 21
100509623,29870262,1,,11241,2014-11-23 16
116678892,75658076,1,96ctjrv,13334,2014-12-05 20
103891828,314484808,1,,10894,2014-12-14 00
103582986,244415162,1,,5027,2014-11-25 00
106557109,4619898,1,,5653,2014-11-22 19
107874169,425318,1,,3431,2014-11-18 13
104221274,359822336,1,,12328,2014-12-03 21
116730636,122932925,1,,11623,2014-12-09 19
112296733,94977623,1,9rr2civ,12237,2014-12-01 16
100509623,138009776,1,,11241,2014-11-24 16
116678892,365055895,1,96ctji7,13334,2014-12-05 20
103891828,264674058,1,,3381,2014-11-28 18
103582986,244415162,1,,5027,2014-11-25 00
106557109,29227668,1,,10344,2014-11-28 20
107874169,325748578,3,,6655,2014-12-07 19
104221274,275963913,1,,7961,2014-12-07 21
116730636,122810641,1,,11623,2014-12-11 11
112296733,253133124,1,9rr2ci1,1750,2014-12-01 18
100509623,373158829,1,,922,2014-11-26 12
116678892,370915131,1,,11470,2014-12-14 21
103891828,110266827,1,,10894,2014-12-14 00
103582986,279877810,1,99ch7uw,8270,2014-11-19 19
106557109,303960379,1,,5653,2014-11-22 19
107874169,204895352,1,,3431,2014-12-11 12
104221274,274636584,1,,10740,2014-12-12 23
132252054,211008867,1,,10314,2014-11-27 00
112296733,397389514,1,9rr2clu,6945,2014-12-04 15
100509623,19339795,1,,10935,2014-12-15 18
116678892,144009220,1,,13334,2014-12-10 20
103891828,147803109,1,96sjma0,3381,2014-12-01 13
103582986,169375972,1,99ch7us,10271,2014-11-19 21
106557109,399764708,1,,5653,2014-11-22 19
107874169,274790668,1,,5689,2014-12-07 08
104221274,194751881,1,,12328,2014-12-18 18
132252054,85794087,1,94i3wmp,150,2014-11-26 12
112296733,120050639,1,9rr2cjc,4110,2014-12-01 19
100509623,193290890,1,,11241,2014-11-23 17
116678892,370915131,1,96ctj7f,11470,2014-12-11 22
103891828,11312027,1,,3381,2014-11-28 18
103582986,29194346,1,,7720,2014-11-24 12
106557109,316286059,1,,10431,2014-12-13 12
107874169,116516780,1,9rdmucv,5689,2014-11-22 18
104221274,161993612,1,,12328,2014-11-18 20
132252054,117683610,1,,552,2014-11-29 14
112296733,22798756,1,9rr2cjh,4110,2014-11-25 11
100509623,279695440,1,,10935,2014-12-03 16
116678892,305999134,1,96ctj2t,13334,2014-12-09 22
103891828,64471269,1,,10894,2014-12-14 00
103582986,1782763,1,,7195,2014-11-20 20
106557109,261385283,1,99b5gkh,10344,2014-12-08 17
107874169,382991417,3,,1032,2014-12-16 21
104221274,258868276,1,,6255,2014-11-25 10
132252054,380959448,1,,552,2014-12-03 08
112296733,70276578,1,9rr23go,11909,2014-12-01 11
100509623,23516105,1,,6417,2014-11-27 14
116678892,252919596,1,96ctj7h,11470,2014-12-10 22
103891828,151944036,1,96sjmhb,10894,2014-12-06 16
103582986,379433087,3,99ch7ua,3472,2014-11-18 20
106557109,190795682,1,99b5gkl,10344,2014-12-07 22
107874169,260612740,1,,1032,2014-12-06 13
104221274,393729509,1,,12328,2014-11-30 22
132252054,319438796,4,,2153,2014-12-18 16
112296733,295675486,1,9rr2co6,11771,2014-12-04 15
100509623,141350185,1,tfvomba,11241,2014-12-09 18
116678892,252919596,1,96ctjn9,11470,2014-12-10 22
103891828,295959734,1,95dos7t,10894,2014-12-12 18
103582986,379433087,1,99chwkp,3472,2014-11-18 13
106557109,129322658,1,,3798,2014-12-01 12
107874169,243504133,1,,2901,2014-11-19 19
104221274,185588624,1,,1863,2014-12-15 18
132252054,211018206,1,,3381,2014-11-18 13
112296733,8896565,1,9rr2cin,13326,2014-12-01 15
100509623,189492611,1,,11241,2014-12-12 01
116678892,46411259,1,96ctj2t,11470,2014-12-10 22
103891828,13039471,1,,10894,2014-12-14 00
103582986,249548696,1,,6513,2014-12-18 14
106557109,203126455,1,,3798,2014-12-01 12
107874169,341050959,1,9rdmuc3,856,2014-11-22 18
104221274,123291839,1,,7103,2014-12-04 21
132252054,319438796,1,,2153,2014-12-18 16
112296733,29916677,1,9rr2clc,11771,2014-12-04 15
100509623,23516105,1,,6417,2014-11-27 14
116678892,115175957,1,96ctjrg,13334,2014-12-05 20
103891828,276232421,1,96sjmhb,11552,2014-12-01 14
103582986,379433087,1,99chwh1,3472,2014-11-18 13
106557109,39107549,1,,2993,2014-12-09 18
107874169,334367211,1,,1969,2014-12-16 21
104221274,59731201,1,,13338,2014-12-01 22
132252054,135809773,1,,11565,2014-12-16 16
112296733,180527768,1,9rr2cie,8874,2014-11-24 17
100509623,23516105,1,,6417,2014-11-26 12
116678892,189010133,1,96ctj7b,13334,2014-12-09 22
103891828,192362241,1,,11552,2014-11-28 17
103582986,379433087,1,99chwha,3472,2014-11-18 14
106557109,44551904,1,99b5g72,10344,2014-12-15 15
107874169,88026944,1,,7578,2014-12-08 21
104221274,338088028,1,,5388,2014-11-18 20
132252054,382425316,1,,4889,2014-12-17 12
112296733,302103414,1,9rr2cjp,2175,2014-12-01 17
100509623,122165458,1,,6417,2014-11-24 18
116678892,242917017,1,96ctj29,13334,2014-12-10 22
103891828,39427278,1,,10894,2014-12-14 00
103582986,132385603,1,99ch7un,6513,2014-11-23 16
106557109,68499877,1,99b5gh6,2415,2014-11-25 17
107874169,243504133,1,,2901,2014-11-18 22
104221274,262878991,1,,5232,2014-12-01 22
132252054,378070907,1,,10894,2014-11-29 14
112296733,315464110,1,9rr2cje,8161,2014-12-01 16
100509623,122165458,1,,6417,2014-11-24 18
116678892,157443863,1,96ctjhk,11470,2014-12-10 22
103891828,298569463,1,96skuct,10894,2014-12-14 18
103582986,134379284,1,99ch7us,5894,2014-11-22 07
106557109,275728559,1,,9790,2014-11-28 16
107874169,285669519,3,,13041,2014-12-07 23
104221274,118933652,1,,7103,2014-11-25 22
132252054,292879191,1,,3381,2014-11-18 12
112296733,35687997,1,9rr2cis,8161,2014-11-24 13
100509623,100904819,1,,11492,2014-12-11 14
116678892,347626046,1,96ctj7k,11470,2014-12-10 22
103891828,90128910,4,95f75h6,11770,2014-11-24 16
103582986,44943685,1,,12570,2014-12-18 14
106557109,32068561,1,,10344,2014-11-22 20
107874169,135409075,1,,13041,2014-12-08 12
104221274,259416876,1,,7103,2014-11-26 13
132252054,382425316,1,,4889,2014-12-17 12
112296733,356637647,1,9rr2cjc,8161,2014-11-30 12
100509623,100904819,1,,11492,2014-11-18 19
116678892,245072111,1,96ctjii,13334,2014-12-05 20
103891828,307650003,1,,3628,2014-12-04 22
103582986,152592705,1,,6255,2014-12-16 12
106557109,168524907,1,99b5gh7,10344,2014-12-15 11
107874169,124740923,1,,13409,2014-12-06 00
104221274,176858421,1,,7103,2014-12-01 13
132252054,356174015,1,,1005,2014-12-16 16
112296733,356637647,1,9rr2cjf,8161,2014-11-29 11
100509623,275961578,1,,11241,2014-12-12 01
116678892,54451674,1,96ctj2p,13334,2014-12-09 22
103891828,129923853,1,96sjouh,3628,2014-12-02 22
103582986,237074363,1,99chw70,6054,2014-12-17 14
106557109,24961976,1,99b5g71,10344,2014-12-12 11
107874169,333682070,1,,436,2014-12-07 09
104221274,214287899,1,,7103,2014-12-08 08
132252054,42022648,1,,12090,2014-11-24 15
112296733,326021548,1,9rr2cjn,8161,2014-12-15 13
100509623,235445049,1,,11241,2014-11-24 13
116678892,103442474,1,96ctjw9,11470,2014-12-15 20
103891828,403204495,3,,2825,2014-12-06 17
103582986,152543975,1,99chhr9,6054,2014-12-16 16
106557109,8172566,1,99b5ghp,2993,2014-12-12 11
107874169,385635756,1,9rdmuam,13759,2014-11-23 20
104221274,279217756,1,,13230,2014-12-07 17
132252054,61734345,1,94i3rfc,6082,2014-11-26 13
112296733,228789369,1,9rr2cis,8161,2014-11-24 11
100509623,246136821,1,tfvomgf,11241,2014-12-09 18
116678892,268035351,1,96ctjwe,11470,2014-12-15 20
103891828,144644846,1,,12388,2014-12-16 19
103582986,129013517,1,,6054,2014-12-16 23
106557109,294544507,1,,10344,2014-12-11 19
107874169,157559115,1,,9195,2014-12-12 18
104221274,279217756,1,,13230,2014-12-07 17
132252054,82434788,1,94i3rgh,6082,2014-11-26 13
112296733,88520590,1,9rr2cjg,1650,2014-12-01 18
100509623,246136821,1,tfvomb1,11241,2014-12-09 18
116678892,106634682,1,,11470,2014-12-14 22
103891828,211881164,1,,12388,2014-12-16 19
103582986,298742165,1,99ch73b,12142,2014-11-23 12
106557109,81574634,1,99b5ghb,10344,2014-12-07 22
107874169,377542101,1,9rdmubr,176,2014-11-24 19
104221274,216110297,1,,13230,2014-12-01 21
132252054,211304251,1,94i3rfk,6082,2014-11-26 13
112296733,326438427,1,9rr2civ,8161,2014-12-15 13
100509623,211443305,3,,11492,2014-12-12 00
116678892,300066369,1,96ctjii,11470,2014-12-15 20
103891828,347862624,1,,12388,2014-12-16 19
103582986,237074363,1,99chwk4,6054,2014-12-17 14
106557109,101570056,1,,1854,2014-12-16 20
107874169,323349755,1,,3537,2014-12-03 13
104221274,102529103,1,,13230,2014-12-04 10
132252054,211304251,1,94i3rgm,6082,2014-11-26 13
112296733,363724230,1,9rr2cj6,1650,2014-12-01 19
100509623,211443305,1,,11492,2014-12-11 12
116678892,360489246,1,,13334,2014-12-09 09
103891828,370671405,1,96sjmkd,5689,2014-12-06 17
103582986,322847308,1,99ch7tu,5399,2014-11-29 14
106557109,51799368,1,,13872,2014-11-23 19
107874169,88700355,1,,13409,2014-12-06 00
104221274,47484909,1,,6344,2014-12-06 09
132252054,113708218,1,94i3rfk,6082,2014-11-26 13
112296733,276988814,3,9rr23go,8161,2014-12-01 15
100509623,366220812,1,,1963,2014-11-30 16
116678892,300066369,1,96ctjws,11470,2014-12-15 20
103891828,122513296,1,,6513,2014-12-06 17
103582986,386040770,1,99ch73b,1863,2014-12-09 16
106557109,360053156,1,,13872,2014-11-23 19
107874169,122308231,1,9rdmun1,7299,2014-11-22 12
104221274,102529103,4,,13230,2014-12-12 23
132252054,226855167,1,,9517,2014-11-29 23
112296733,172126922,3,9rr23gm,8161,2014-11-30 13
100509623,138765182,1,,11492,2014-12-11 11
116678892,342932974,1,96ctjw6,11470,2014-12-15 20
103891828,393068646,1,,5027,2014-12-05 18
103582986,371415189,1,99ch7t2,5399,2014-11-23 21
106557109,31688989,1,,697,2014-12-01 12
107874169,294269198,1,,7467,2014-12-12 00
104221274,189092637,1,,6344,2014-12-15 18
132252054,272336733,3,94i3rgf,8095,2014-11-28 22
112296733,136653267,1,9rr2ci1,8161,2014-12-01 10
100509623,164849374,1,,10567,2014-12-16 11
116678892,360489246,1,96ctjwl,13334,2014-12-15 19
103891828,1793895,1,,6513,2014-12-12 15
103582986,385189230,1,,13230,2014-12-12 06
106557109,80724882,1,,1854,2014-12-16 20
107874169,243504133,1,9rdmu2b,2901,2014-11-19 20
104221274,67750215,1,,13230,2014-12-07 08
132252054,22697809,1,,4435,2014-12-18 15
112296733,377564256,1,9rr2cjo,2175,2014-12-01 11
100509623,366220812,1,,1963,2014-11-30 16
116678892,342932974,1,96ctjwi,11470,2014-12-11 11
103891828,168675579,1,,6513,2014-12-12 16
103582986,227577642,1,99chwk7,7549,2014-12-10 13
106557109,284666667,1,,697,2014-11-21 20
107874169,156537731,1,,8159,2014-12-07 08
104221274,102529103,1,,13230,2014-12-09 15
133088851,380568228,1,,2284,2014-12-13 03
112296733,241419493,1,9rr2ciq,10740,2014-12-18 15
100509623,354574765,1,,1963,2014-11-24 18
116678892,360489246,1,96ctjwj,13334,2014-12-05 20
103891828,393068646,1,,5027,2014-12-05 18
103582986,227577642,1,99chw7c,7549,2014-12-10 13
106557109,31688989,3,99b5ght,697,2014-12-07 22
107874169,114579237,1,,11279,2014-12-12 00
104221274,14563523,1,,13230,2014-12-13 00
133088851,28972737,1,,10290,2014-12-13 04
112296733,404387998,1,9rr2cjp,8161,2014-12-15 13
100509623,62660842,1,,354,2014-11-19 17
116678892,189010133,1,96ctj25,13334,2014-12-09 22
103891828,16428785,1,96skuai,5027,2014-12-14 22
103582986,383270844,1,99ch7t7,3673,2014-11-29 14
106557109,321117712,1,,1854,2014-11-22 20
107874169,385635756,1,9rdmuc5,13759,2014-11-23 19
104221274,186716954,1,,5271,2014-12-06 14
133088851,211956128,1,,1483,2014-11-26 09
112296733,310203518,1,9rr2cil,8161,2014-12-01 10
100509623,31148057,1,,10567,2014-11-26 19
116678892,254801428,1,,10507,2014-12-14 21
103891828,114379453,1,96skuc6,5027,2014-12-17 20
103582986,64909487,1,99ch7uk,2334,2014-12-12 22
106557109,31688989,3,,697,2014-12-01 12
107874169,60698940,1,9rdmuai,11279,2014-11-22 17
104221274,324138343,1,,5271,2014-12-06 09
133088851,101669173,1,,10290,2014-12-13 04
112296733,85181370,1,9rr2ci2,10740,2014-12-18 14
100509623,51893876,1,,354,2014-11-19 17
116678892,426819,1,96ctj6q,2158,2014-12-15 22
103891828,22361741,1,96sjmnh,5027,2014-12-06 17
103582986,353193870,1,99ch7up,3673,2014-11-29 14
106557109,1463972,3,,697,2014-11-21 17
107874169,126514898,1,,12802,2014-12-08 21
104221274,102529103,1,,13230,2014-12-13 00
133088851,28972737,1,,10290,2014-12-13 04
112296733,96045954,1,,8161,2014-12-15 16
100509623,290492957,1,tfvomgo,10567,2014-12-08 18
116678892,12109658,1,96ctjqs,2158,2014-12-15 22
103891828,205410435,1,96sjmkd,6513,2014-12-06 17
103582986,187785573,1,99ch7u7,2334,2014-11-27 23
106557109,31688989,1,99b5gkw,697,2014-12-07 22
107874169,131920647,1,9rdmucp,11279,2014-11-23 20
104221274,102529103,1,,13230,2014-12-16 20
133088851,101669173,1,,10290,2014-12-13 04
112296733,98821861,1,9rr2ci1,8161,2014-11-24 11
100509623,157986630,1,,5699,2014-12-09 13
116678892,255460044,1,96ctjrb,7195,2014-12-05 20
103891828,186928807,1,95dosrj,6513,2014-12-12 18
103582986,29416241,1,99ch7tj,3673,2014-11-29 14
106557109,248983900,1,,1854,2014-12-16 20
107874169,279978590,1,,11279,2014-12-08 20
104221274,294499337,1,,5027,2014-11-24 19
133088851,129973703,1,,1483,2014-12-11 22
112296733,98821861,1,9rr2cjv,8161,2014-11-30 12
100509623,51893876,1,,354,2014-11-19 17
116678892,135563285,1,,11470,2014-12-14 22
103891828,348018005,1,,6513,2014-12-08 20
103582986,128705524,1,99chrf3,3673,2014-11-29 15
106557109,29112989,1,,1854,2014-12-11 19
107874169,21285170,3,,6564,2014-11-28 00
104221274,12310412,1,,5271,2014-12-05 14
133088851,247426318,1,,8561,2014-12-12 21
112296733,279669566,1,9rr2cj6,2175,2014-12-01 16
100509623,354263444,1,,354,2014-11-19 17
116678892,27417364,1,,11470,2014-12-06 00
103891828,35655382,1,,2993,2014-11-28 17
103582986,118739322,1,99ch7ur,3673,2014-11-29 14
106557109,263458137,1,99b5g7g,12536,2014-12-07 21
107874169,42135673,1,,7467,2014-12-14 20
104221274,395212936,1,,5027,2014-12-16 21
133088851,305669535,1,,1483,2014-11-26 09
112296733,246280690,1,9rr2ci7,3275,2014-11-24 10
100509623,5027301,1,,2771,2014-11-19 16
116678892,15613366,1,,11470,2014-12-14 22
103891828,378202448,1,95fppgq,2993,2014-12-12 10
103582986,128705524,1,99ch7ua,3673,2014-11-29 15
106557109,392774655,1,,13230,2014-11-22 18
107874169,131920647,4,9rdmuct,11279,2014-11-23 20
104221274,324138343,1,,5271,2014-12-06 09
133088851,167078658,1,,8561,2014-12-12 21
112296733,114811441,1,9rrnwp4,11824,2014-12-04 15
100509623,293440500,1,,5699,2014-12-09 13
116678892,173571367,1,96ctj7k,1860,2014-12-04 22
103891828,59230894,1,,6513,2014-12-06 18
103582986,82930331,1,99ch7tp,3673,2014-11-29 14
106557109,268854677,1,,13230,2014-12-16 20
107874169,349550804,1,,12802,2014-12-08 21
104221274,324138343,1,,5271,2014-12-07 08
133088851,99757589,1,,1308,2014-12-04 23
112296733,280784344,1,9rr2cj6,3275,2014-11-24 10
100509623,314117539,1,,9753,2014-12-05 17
116678892,300314077,1,96ctjru,9372,2014-12-16 19
103891828,199764474,1,,6513,2014-12-05 18
103582986,139830570,1,99ch7sf,5027,2014-11-24 19
106557109,145767852,1,,13230,2014-11-22 18
107874169,398038833,1,9rdmub4,11279,2014-11-22 17
104221274,107091835,1,,5271,2014-12-04 21
133088851,344953563,1,,10431,2014-11-20 21
112296733,351736607,1,9rr2ci3,3275,2014-11-24 10
100509623,372112259,1,,4296,2014-11-18 13
119732530,357857856,1,,7250,2014-11-18 20
103891828,242336842,1,,5399,2014-12-06 18
103582986,139830570,1,99ch7tb,5027,2014-11-24 19
106557109,105325282,1,99b5ghg,9363,2014-12-13 17
107874169,42135673,1,,7467,2014-12-14 22
104221274,94637666,1,,5027,2014-11-26 19
133088851,99757589,1,,1308,2014-12-04 23
112296733,117384023,1,9rr2cmf,11824,2014-12-04 15
100509623,126445094,3,tfvomgb,4296,2014-12-08 17
119732530,184496249,1,94eafwt,4999,2014-11-25 20
103891828,322190924,1,,5399,2014-12-06 18
103582986,42786004,1,99ch7t9,3673,2014-11-29 14
106557109,380977994,1,,13230,2014-11-22 18
107874169,79369393,1,,5329,2014-12-07 00
104221274,26969151,1,,5027,2014-11-24 19
133088851,399294041,1,,2284,2014-12-04 23
112296733,351736607,1,9rr2cjw,3275,2014-11-24 10
100509623,372112259,1,tfvomgb,4296,2014-12-08 18
